SSN,condition_1,condition_2,condition_3,condition_4,condition_5,condition_6,condition_7,condition_8,condition_9,condition_10
000-68-3860,0,0,1,0,0,1,1,1,0,1
000-14-3938,0,0,1,1,0,0,0,0,0,0
000-73-0908,0,1,1,0,0,1,1,1,1,0
000-31-6658,0,0,1,0,0,1,0,1,1,1
000-22-5082,0,1,1,0,0,0,1,1,0,1
000-07-3420,1,0,1,0,1,0,0,1,0,0
000-38-0702,0,1,1,1,0,0,1,1,1,0
000-33-2572,0,1,1,1,1,1,0,0,1,0
000-28-5650,1,0,0,1,1,1,0,0,0,0
000-86-8067,0,0,1,1,0,1,0,0,0,0
000-75-6959,0,0,1,0,1,1,0,1,1,1
000-09-9781,1,0,0,0,0,0,0,1,1,0
000-40-4562,0,0,0,1,0,1,0,1,1,1
000-14-9065,1,0,1,0,1,0,1,1,0,0
000-05-0134,1,0,0,0,1,1,1,1,1,1
000-01-8540,1,1,0,1,0,0,1,0,1,0
000-11-4697,0,0,0,1,1,0,1,0,0,1
000-79-2302,1,1,1,0,1,1,1,0,0,0
000-36-3570,0,1,1,0,0,1,0,1,0,0
000-77-6397,0,1,0,1,1,0,0,0,1,0
000-20-9733,0,1,1,1,1,1,1,1,0,0
000-47-3626,1,1,0,0,0,0,0,0,0,0
000-26-7099,1,1,0,0,1,0,0,1,0,1
000-57-0612,0,1,0,0,0,1,0,0,0,1
000-09-1941,0,0,0,1,0,0,0,1,1,1
000-07-7536,1,1,0,1,0,1,1,1,0,0
000-92-0882,1,0,0,1,0,0,0,0,1,0
000-89-8423,1,0,1,1,0,1,0,0,0,0
000-31-7058,0,1,0,0,0,0,0,1,0,0
000-04-3845,1,1,1,0,0,0,0,1,0,1
000-20-0397,1,0,0,1,0,1,0,1,0,1
000-50-7728,1,1,1,0,1,1,0,1,1,1
000-88-7258,1,1,0,0,1,1,0,1,1,0
000-93-3980,1,1,1,1,0,1,1,1,0,1
000-99-1248,1,0,0,0,1,0,1,1,1,0
000-54-1283,1,1,1,0,1,0,1,0,0,1
000-33-0033,1,1,0,1,0,1,1,0,1,1
000-74-9267,0,0,0,0,0,1,1,0,0,1
000-32-4190,1,1,0,1,1,1,1,0,0,1
000-75-3471,1,1,0,1,1,1,0,0,0,0
000-14-2477,1,1,1,0,1,0,1,0,0,1
000-71-2903,0,1,0,0,1,1,0,1,0,0
000-23-2217,1,0,0,1,1,1,1,1,1,0
000-22-8031,1,0,0,0,1,0,0,0,0,1
000-43-1962,1,0,1,0,0,0,0,0,1,0
000-69-3833,1,0,0,0,1,1,1,0,1,0
000-95-9021,0,1,0,1,0,1,1,0,1,0
000-39-6028,0,0,0,0,1,0,0,0,0,0
000-09-6326,1,1,1,1,0,1,1,0,0,0
000-20-8534,0,0,0,0,0,1,1,0,0,0
000-93-6177,0,0,0,0,1,1,0,0,0,1
000-66-5939,1,1,1,0,0,0,0,0,1,0
000-55-4566,0,0,0,0,0,0,1,0,1,0
000-41-7045,0,1,0,0,0,0,0,1,1,1
000-95-7500,0,1,1,0,1,0,1,1,0,1
000-67-6723,1,0,1,0,0,0,1,1,0,1
000-40-8836,1,0,1,0,0,0,0,1,1,1
000-56-3360,1,0,0,1,0,1,0,0,0,0
000-62-1434,0,1,1,1,0,1,0,0,1,1
000-01-2566,0,1,0,1,0,1,1,0,1,1
000-37-9943,1,0,0,0,0,0,1,0,0,1
000-07-5901,1,0,1,0,1,0,0,1,1,1
000-21-5550,1,1,0,0,0,0,0,0,1,1
000-66-2337,0,1,0,1,1,1,0,0,1,1
000-51-4510,0,0,1,0,0,0,0,1,0,0
000-29-6810,0,0,1,0,1,1,0,0,1,0
000-70-2178,0,1,0,1,0,0,0,0,1,1
000-04-0524,0,1,0,0,1,0,1,1,0,1
000-87-6767,1,1,0,0,0,0,0,1,0,1
000-98-4858,0,0,1,1,1,1,0,0,0,0
000-87-8640,1,0,1,1,0,0,0,1,1,1
000-42-7043,1,0,0,1,0,0,0,0,0,0
000-77-1997,1,0,1,1,0,1,0,1,1,0
000-64-6760,0,0,0,0,0,0,0,0,0,0
000-57-2262,0,0,0,0,1,1,0,1,1,1
000-96-7830,0,1,1,1,0,1,0,0,0,1
000-67-7459,0,1,0,0,0,0,0,0,1,1
000-76-6581,0,0,1,0,1,0,0,0,0,0
000-64-0508,1,0,1,0,1,0,1,1,1,0
000-60-9560,0,0,0,0,0,1,0,1,0,1
000-24-0781,1,1,1,1,1,0,0,1,0,1
000-68-2272,0,1,0,1,1,0,1,1,0,1
000-92-7729,0,0,1,1,1,1,0,1,1,1
000-09-5625,1,0,1,1,0,1,0,0,1,1
000-79-6748,1,0,0,0,0,0,0,0,0,1
000-83-0350,1,0,1,0,1,1,1,1,1,1
000-84-9221,0,1,0,1,1,0,0,0,1,0
000-64-0730,1,1,1,1,0,0,1,1,0,0
000-39-1826,1,0,1,0,1,0,0,1,0,1
000-92-7320,0,0,1,0,0,0,1,1,1,0
000-72-3626,0,0,0,1,0,0,0,1,0,1
000-26-1105,1,1,1,0,0,0,1,1,0,1
000-76-6807,1,0,0,0,0,0,0,0,0,0
000-73-4952,0,1,1,0,0,1,1,0,1,1
000-40-0742,1,1,0,1,1,0,1,0,1,0
000-72-2508,1,1,1,0,0,1,1,1,1,1
000-50-5346,0,1,1,0,1,0,0,0,0,1
000-94-1060,0,1,1,1,0,1,0,1,1,1
000-58-5341,1,0,0,0,0,0,0,0,0,0
000-99-7925,0,1,1,0,1,1,0,0,1,1
000-50-7151,0,1,1,0,1,1,0,1,1,1
000-42-1913,0,1,0,1,1,1,1,1,0,0
000-84-9471,0,0,1,1,1,1,0,1,1,1
000-37-4105,0,1,1,1,0,0,0,0,0,1
000-05-0729,0,0,0,0,1,0,1,1,1,1
000-84-0297,1,0,0,1,0,1,1,0,1,0
000-16-4936,1,0,0,1,1,0,0,0,0,1
000-46-2396,0,1,1,1,1,0,1,0,0,0
000-86-5493,0,0,0,0,0,0,1,0,1,1
000-65-0034,1,1,1,1,0,0,1,0,0,0
000-97-7362,1,1,1,1,0,1,1,1,0,0
000-42-6766,0,0,0,1,0,1,0,1,0,1
000-25-5234,1,0,0,1,0,1,0,1,1,1
000-18-4454,0,0,0,1,0,1,0,1,0,0
000-93-0760,1,1,1,1,1,1,1,1,1,1
000-29-5988,0,0,1,1,0,0,0,1,1,0
000-65-4509,1,1,1,1,0,1,0,1,0,0
000-92-8198,0,0,1,1,1,1,1,0,1,0
000-11-3674,1,0,0,0,1,1,0,0,1,0
000-73-4208,0,1,0,1,1,1,0,0,0,1
000-43-8766,1,0,1,1,0,0,1,0,0,0
000-20-2227,1,0,1,0,0,1,0,1,0,1
000-81-7554,1,0,0,1,1,1,1,1,0,0
000-94-2206,1,0,1,1,1,1,0,1,0,0
000-99-5354,1,0,1,0,0,1,1,0,1,0
000-13-2192,1,1,0,0,0,1,0,0,1,0
000-91-4582,1,0,1,0,1,1,1,0,1,1
000-86-4283,1,0,0,1,1,1,0,1,1,0
000-95-0519,0,0,0,1,1,1,0,0,1,0
000-11-6736,1,0,1,0,1,0,1,0,0,0
000-28-2220,0,1,1,1,1,1,1,0,1,0
000-22-2017,1,1,0,1,0,0,0,0,0,1
000-36-6671,0,0,1,1,1,1,1,1,1,1
000-09-0298,1,0,1,0,0,0,0,0,1,0
000-99-8552,1,1,0,0,1,1,1,0,0,1
000-24-1759,0,0,0,1,0,0,0,0,0,0
000-44-3356,1,0,0,0,1,0,1,0,1,0
000-88-8417,0,0,0,1,1,1,0,0,1,0
000-47-8723,1,1,0,0,1,0,1,1,1,0
000-00-2643,1,0,0,1,1,1,0,1,1,1
000-47-2293,0,0,0,1,1,1,0,1,1,0
000-86-7337,0,0,0,0,1,0,1,0,1,0
000-17-0339,1,0,0,0,0,1,0,0,0,1
000-12-0060,1,1,0,0,1,0,0,1,1,1
000-84-6916,1,1,0,0,0,0,1,1,1,0
000-01-2967,0,0,1,1,0,0,0,0,0,0
000-12-4002,1,1,1,1,1,1,0,1,1,1
000-44-7898,1,1,0,0,1,1,0,1,1,1
000-88-0300,1,1,1,1,1,0,1,0,1,1
000-43-3061,0,1,0,0,0,0,0,0,0,1
000-14-0886,1,1,0,0,0,0,0,1,0,1
000-28-6043,1,1,1,0,0,0,0,0,0,1
000-36-3259,1,1,1,0,0,1,0,1,1,1
000-10-3056,1,1,0,0,1,1,1,0,0,1
000-21-6520,0,1,0,1,1,1,1,1,0,0
000-31-2385,1,1,0,0,0,1,1,0,0,0
000-37-3878,1,1,1,0,1,0,1,0,0,1
000-94-7088,0,0,0,1,1,0,1,1,0,0
000-96-1454,0,1,1,0,0,1,1,0,0,0
000-39-3537,0,1,1,0,0,1,0,0,1,1
000-88-7273,1,0,1,1,1,1,1,1,0,1
000-06-4957,0,0,0,0,1,0,1,1,0,0
000-99-3008,1,0,0,1,1,1,1,0,1,1
000-60-7541,0,1,0,0,1,1,1,0,0,1
000-10-8859,0,1,0,1,0,1,1,1,1,1
000-04-4762,1,0,1,1,1,0,0,1,0,0
000-10-8278,0,1,0,0,0,1,1,0,0,1
000-05-2387,0,1,1,0,1,0,0,0,1,0
000-19-4027,0,0,1,1,1,0,1,1,0,0
000-01-6195,1,0,0,1,0,0,1,0,1,0
000-82-0777,0,1,1,1,1,1,0,1,0,0
000-08-9758,1,0,0,1,0,1,1,0,1,1
000-18-2952,1,0,0,1,0,0,0,1,1,1
000-00-0367,0,0,0,1,0,1,0,1,0,1
000-98-1963,1,0,1,0,1,0,0,1,1,1
000-47-5167,1,1,1,1,0,1,1,1,1,0
000-92-2093,1,0,1,1,1,0,0,1,0,1
000-24-7564,0,1,0,0,1,1,0,0,0,1
000-01-4437,0,0,0,1,1,1,0,0,0,1
000-62-2899,1,1,0,0,0,0,0,0,0,0
000-32-2099,0,1,1,1,0,0,0,1,0,1
000-10-1853,1,0,0,1,1,0,0,0,0,0
000-88-9524,1,0,1,1,0,1,1,0,1,0
000-87-8665,0,1,1,0,1,1,1,0,1,0
000-90-4998,0,0,1,1,1,1,1,1,1,1
000-98-8974,0,1,0,1,0,1,0,0,0,0
000-72-8520,1,0,0,1,1,1,1,1,0,1
000-84-2226,0,0,1,0,1,0,0,0,0,0
000-16-1530,1,1,1,1,1,1,0,0,0,0
000-29-5795,1,1,1,0,1,1,0,1,1,0
000-52-0921,0,1,1,1,0,0,1,1,1,1
000-77-4430,1,0,0,1,0,0,1,0,0,0
000-72-6024,1,0,0,1,0,1,1,1,1,0
000-84-8633,0,0,0,1,0,1,0,0,0,0
000-41-8956,0,1,0,0,1,0,0,1,1,0
000-84-7203,0,1,1,0,1,0,0,1,1,1
000-49-1217,0,0,0,0,0,1,1,1,0,0
000-32-8213,1,1,1,0,1,0,0,1,1,1
000-52-6701,0,1,0,0,0,1,0,1,0,0
000-02-3486,1,1,1,0,0,1,1,1,1,1
000-10-8997,1,1,0,1,0,1,1,0,1,0
000-38-3384,1,1,1,1,0,0,0,0,0,0
000-19-3016,1,0,1,0,0,1,1,1,0,0
000-18-4772,0,1,1,0,0,1,0,0,1,0
000-81-0169,0,1,1,1,1,1,1,0,0,1
000-21-4518,1,0,0,1,1,0,1,0,0,1
000-76-0104,0,0,1,1,0,1,1,0,1,0
000-39-8310,0,1,0,0,0,0,0,0,1,0
000-68-0144,1,0,1,1,1,0,0,1,0,0
000-85-4370,0,1,1,1,0,1,0,1,0,1
000-88-6158,0,0,1,1,0,0,1,0,0,1
000-38-3840,0,1,1,0,0,0,0,0,1,0
000-98-2594,0,0,1,1,0,1,0,0,0,1
000-72-0227,1,0,0,1,1,1,1,1,1,0
000-34-9267,1,1,0,1,1,1,1,1,1,1
000-76-5129,0,0,1,0,0,0,0,1,0,1
000-48-0280,1,1,1,1,0,1,0,0,0,0
000-93-9316,1,1,1,1,1,1,1,0,0,1
000-32-4357,1,1,1,0,0,0,0,1,0,1
000-81-3092,0,0,1,1,1,1,1,0,1,0
000-13-9060,1,1,0,1,1,0,1,0,0,1
000-60-8172,1,0,0,1,0,1,0,1,1,0
000-12-6266,1,0,1,1,1,1,1,1,0,1
000-42-8638,1,0,0,1,1,1,1,1,0,0
000-79-4082,0,0,1,0,1,0,1,1,1,1
000-02-2654,1,1,0,0,0,0,1,1,1,0
000-98-3515,0,1,0,0,1,0,1,1,0,1
000-24-4590,0,1,1,0,0,1,0,0,1,1
000-36-1829,1,0,0,1,1,0,1,0,0,0
000-41-2668,1,0,0,1,0,0,1,1,1,1
000-92-0249,1,0,0,1,0,0,1,0,0,0
000-13-0586,1,0,0,1,0,1,1,0,1,0
000-96-0384,0,1,0,1,1,1,0,1,1,1
000-08-8267,1,0,1,0,1,0,1,1,0,0
000-74-6616,1,1,0,1,1,1,0,1,1,1
000-13-1239,0,1,1,1,0,1,0,1,0,1
000-64-7985,1,1,0,1,0,1,1,0,1,0
000-88-9131,0,0,0,1,0,1,1,1,0,0
000-11-3394,0,0,0,1,1,0,0,0,0,1
000-37-9325,0,0,0,1,0,0,0,0,1,0
000-11-7073,1,0,1,0,1,1,1,1,0,0
000-41-5662,0,0,1,0,1,1,1,0,0,0
000-77-1238,0,0,0,1,1,1,0,1,0,1
000-67-0984,1,1,1,0,1,0,0,0,1,1
000-49-2770,0,1,1,1,0,1,1,1,0,0
000-67-5235,0,0,0,0,0,0,1,1,0,1
000-21-1369,0,1,1,0,0,0,1,0,0,1
000-94-6179,0,0,0,1,0,1,1,0,1,1
000-37-0922,0,0,0,0,0,1,1,1,1,0
000-34-2218,1,0,0,1,0,0,0,1,1,0
000-23-4235,1,1,0,1,1,1,0,0,0,0
000-55-8826,0,0,0,0,0,0,0,1,1,1
000-53-5884,0,1,1,0,1,1,0,1,0,1
000-47-2666,1,1,0,0,0,0,0,1,0,0
000-00-7303,1,1,0,1,1,1,0,1,1,1
000-80-3352,0,1,0,1,0,1,0,1,0,0
000-77-4679,1,0,1,1,1,1,1,1,0,1
000-79-3613,0,0,0,1,0,1,0,0,0,1
000-59-0235,0,0,0,1,0,1,1,0,1,0
000-13-5319,0,0,0,0,1,1,1,0,0,1
000-48-5516,0,1,1,1,1,1,1,0,0,1
000-32-3692,1,1,1,0,0,0,1,0,0,1
000-89-0710,0,1,0,0,1,0,1,1,1,1
000-31-6765,0,1,0,1,0,0,1,0,1,1
000-88-3409,0,0,1,1,1,1,0,1,0,0
000-40-1603,1,0,0,1,1,1,0,1,0,0
000-92-4094,1,1,0,1,1,1,0,1,1,0
000-44-6414,0,1,0,0,1,1,0,1,1,0
000-35-3885,0,0,1,0,0,1,1,1,1,1
000-44-9324,1,0,0,1,0,1,1,0,1,1
000-37-7266,0,1,0,0,0,1,0,0,1,0
000-31-8527,0,1,0,1,1,1,0,0,0,0
000-90-4551,1,1,0,1,1,0,1,0,1,1
000-15-6836,1,1,0,0,1,1,1,0,0,1
000-39-7982,1,0,1,1,0,0,1,0,1,0
000-35-5751,0,0,1,0,1,1,1,0,1,1
000-91-0870,0,0,1,1,0,0,0,0,0,1
000-87-8866,1,1,1,1,1,0,1,0,1,1
000-49-8775,0,0,0,1,0,1,0,1,0,0
000-18-6986,1,1,0,0,1,1,1,0,0,0
000-65-2866,0,1,1,0,0,0,0,0,0,0
000-53-1961,0,1,0,0,0,1,1,1,0,1
000-55-5610,0,1,1,1,0,0,1,0,0,0
000-49-6508,1,0,1,1,0,0,0,0,1,0
000-54-4335,0,0,0,0,1,0,0,1,0,1
000-12-9623,0,0,0,0,0,0,1,1,0,0
000-41-7102,1,0,0,1,0,1,0,0,1,1
000-27-1875,1,1,0,0,1,1,0,1,1,1
000-26-2410,1,1,1,1,0,1,0,0,1,0
000-45-2869,1,0,1,0,1,1,0,0,1,0
000-33-4033,0,0,0,0,0,0,1,0,0,1
000-26-9122,1,0,1,1,0,0,1,1,1,1
000-41-8568,0,0,0,1,0,1,1,1,0,1
000-59-8872,1,0,0,1,0,0,0,1,0,1
000-99-5495,1,0,0,0,1,0,0,0,0,1
000-32-0254,1,1,1,1,1,0,1,0,1,1
000-82-5917,0,0,0,0,1,1,1,1,0,0
000-59-6391,0,1,0,0,0,0,1,0,1,0
000-86-1567,1,1,1,0,0,0,1,1,1,0
000-86-8066,1,1,0,0,0,0,1,1,1,1
000-68-6351,1,1,1,1,1,0,0,0,1,0
000-88-4826,1,1,1,0,1,1,0,0,1,0
000-61-4337,0,1,1,0,1,0,0,0,1,0
000-15-4055,0,0,1,1,1,0,1,1,1,0
000-75-9183,0,1,1,0,0,1,1,0,0,0
000-34-9695,0,0,1,0,0,0,1,1,1,1
000-06-0605,0,0,1,1,1,1,1,1,1,0
000-55-2727,0,0,1,0,1,1,0,1,0,0
000-13-1474,0,1,0,1,0,0,1,0,1,0
000-48-9438,1,0,1,1,0,1,0,1,1,1
000-02-9916,1,0,0,1,0,1,0,0,1,0
000-95-6836,0,0,0,0,1,1,0,0,0,0
000-98-6353,1,0,0,1,0,0,0,1,0,0
000-11-1420,1,1,1,1,1,1,0,0,0,0
000-11-2707,1,0,1,0,0,1,0,1,1,1
000-10-9432,1,1,0,0,0,0,0,1,0,1
000-57-2502,1,1,1,1,1,1,0,0,0,1
000-57-9436,1,0,1,0,0,0,1,1,0,0
000-94-5848,1,1,0,0,1,0,1,1,0,0
000-63-2816,0,1,0,1,1,1,0,0,1,0
000-13-5140,1,1,1,0,1,0,0,1,0,1
000-21-7744,0,0,1,0,1,1,0,0,1,0
000-06-1139,1,1,0,1,1,0,0,1,0,0
000-58-9056,1,0,1,0,1,0,0,1,0,1
000-07-5466,1,1,1,0,1,0,1,1,0,1
000-66-6335,0,0,0,1,1,1,0,1,0,1
000-41-6775,0,1,1,1,1,0,0,1,1,0
000-41-9775,0,1,1,1,1,0,1,0,1,0
000-05-4025,0,0,1,1,1,0,0,0,0,0
000-00-5034,0,1,1,0,0,0,1,1,0,0
000-80-3152,0,1,0,1,1,1,0,1,0,1
000-55-8077,1,1,0,0,1,1,0,1,1,1
000-57-3286,0,1,1,1,1,0,1,1,0,0
000-08-5239,1,1,0,1,1,0,0,0,0,1
000-05-7026,1,1,0,1,1,1,1,0,0,1
000-77-3574,1,1,1,1,1,1,1,0,1,1
000-66-2672,1,0,1,0,1,1,0,1,1,1
000-62-0221,1,1,0,1,0,1,1,1,0,0
000-03-5298,0,1,0,0,0,0,1,0,0,0
000-00-9595,0,1,0,1,1,0,0,0,0,0
000-07-4685,1,1,0,1,0,1,1,0,0,1
000-18-0611,1,1,0,1,0,0,0,1,0,0
000-44-1612,0,0,0,0,0,0,1,1,1,0
000-00-7484,1,1,0,0,1,0,1,0,0,1
000-81-0796,1,1,0,0,0,1,1,1,0,1
000-84-8038,0,0,0,1,1,1,1,0,1,1
000-96-4255,0,1,0,1,1,1,0,0,0,0
000-13-3713,0,0,1,1,0,0,0,0,1,1
000-44-3061,0,0,1,0,0,0,0,1,1,1
000-03-7178,1,0,1,0,0,1,1,0,0,0
000-38-9533,1,1,1,1,1,1,1,0,0,0
000-77-8682,1,1,1,1,1,0,1,1,0,1
000-00-2081,1,1,0,0,1,1,1,0,1,1
000-74-7141,0,0,0,1,1,1,0,1,0,1
000-53-4331,1,1,0,0,0,0,1,0,0,1
000-16-6872,0,1,1,0,0,1,1,1,0,0
000-87-6630,1,1,0,0,1,0,0,1,0,1
000-23-4209,1,1,1,0,1,1,0,1,1,1
000-25-2162,0,0,1,1,0,0,1,0,0,0
000-88-4528,0,0,1,1,0,1,0,1,1,0
000-33-0162,1,1,0,0,1,0,1,0,1,1
000-78-5368,1,1,0,0,0,0,1,1,1,0
000-79-0590,1,1,1,1,1,1,0,1,1,0
000-63-3356,1,1,1,0,0,0,1,0,1,1
000-23-2575,0,1,1,1,0,0,1,1,0,1
000-29-3486,1,1,1,1,1,1,0,1,0,0
000-46-1990,1,1,1,1,1,1,1,1,0,0
000-11-7000,1,1,0,0,1,1,0,0,1,1
000-70-0434,1,0,0,0,1,1,1,1,0,1
000-66-8940,0,0,1,0,0,1,1,0,1,1
000-98-1544,1,0,0,0,1,1,1,1,1,1
000-26-7714,0,0,0,1,1,1,1,0,1,0
000-87-6619,0,1,0,0,0,0,0,1,1,0
000-07-4481,0,0,1,0,1,0,1,1,1,0
000-24-3570,0,0,1,0,0,0,1,1,0,0
000-96-4397,1,0,0,0,0,1,1,1,1,1
000-03-2908,1,1,1,1,1,0,1,1,1,1
000-80-1020,0,0,0,0,1,0,0,0,0,0
000-87-4187,0,0,1,1,1,1,1,0,0,1
000-07-6642,1,0,0,1,1,1,0,0,1,0
000-33-5438,0,1,0,1,0,0,0,1,1,0
000-31-5348,1,1,0,0,1,0,0,0,1,0
000-55-7277,0,1,1,0,1,1,0,1,1,1
000-41-5202,0,1,1,0,1,0,1,0,0,0
000-04-0649,0,0,0,1,1,1,0,0,1,1
000-20-4251,1,1,0,0,0,1,1,1,0,0
000-24-1851,0,1,1,1,1,1,0,1,1,0
000-93-9981,0,1,0,1,0,1,1,1,0,1
000-13-1218,0,0,1,1,0,1,1,0,0,1
000-73-0664,1,0,1,1,1,0,0,1,1,0
000-31-0589,0,1,0,1,0,0,0,0,0,1
000-72-5229,1,1,1,0,0,0,1,0,1,0
000-08-0323,1,1,0,1,1,1,1,0,0,0
000-69-5384,1,0,1,0,0,0,0,1,0,1
000-47-1947,0,0,0,0,1,0,0,1,0,1
000-92-4670,0,1,0,1,1,0,0,1,0,0
000-57-4334,1,0,1,0,0,0,1,1,0,0
000-83-8754,1,0,1,1,1,0,1,0,0,0
000-87-6922,1,0,1,1,1,1,0,1,0,0
000-46-0973,0,0,0,0,1,1,1,0,0,1
000-19-6148,1,0,0,0,0,0,1,1,0,0
000-96-1598,1,0,1,0,1,0,0,1,0,1
000-44-8586,1,0,1,0,0,0,1,1,0,0
000-90-9937,1,0,0,1,1,1,1,0,0,1
000-73-3337,0,1,0,1,0,1,0,1,1,1
000-41-3065,1,0,0,0,1,1,0,0,0,1
000-25-2665,0,0,0,1,1,1,1,1,0,0
000-62-1201,1,0,0,0,0,0,0,1,0,1
000-31-3762,1,0,1,1,0,1,0,0,1,1
000-73-8825,0,0,0,1,0,1,0,1,1,1
000-04-4541,1,1,1,1,0,1,1,0,1,1
000-84-2393,0,0,0,1,0,0,1,1,1,1
000-76-9393,1,0,0,1,0,0,1,1,1,1
000-35-3726,0,0,0,0,1,1,1,1,1,1
000-72-4707,1,1,0,1,0,1,0,1,0,1
000-43-8587,1,0,1,0,0,0,1,0,1,0
000-07-7016,0,0,0,0,1,1,0,1,1,0
000-71-7562,1,1,0,0,0,1,1,0,0,0
000-64-1602,0,1,1,1,1,0,1,1,1,0
000-90-7675,0,0,0,0,0,1,0,0,1,1
000-15-3418,1,1,1,1,0,1,1,0,1,1
000-29-3169,1,1,1,0,0,0,0,0,1,0
000-52-1980,0,1,0,1,1,1,1,0,0,0
000-70-6512,0,0,0,1,1,0,0,0,1,1
000-21-7161,0,1,1,0,1,0,1,0,1,0
000-82-8854,0,0,1,0,1,1,1,0,0,0
000-72-3106,0,1,0,0,1,1,0,1,1,0
000-20-6990,0,0,0,0,1,1,0,0,1,0
000-10-1366,1,1,1,0,0,1,1,1,1,1
000-93-9241,0,1,0,0,0,1,0,0,0,1
000-34-6211,1,0,0,0,1,0,0,0,0,0
000-40-9225,1,1,1,1,0,0,1,1,1,1
000-01-1758,0,0,1,1,1,0,1,0,0,0
000-71-6345,1,1,0,1,0,0,0,0,1,1
000-44-1643,1,1,0,1,0,1,1,1,0,0
000-02-7164,1,1,1,1,1,1,0,1,1,1
000-40-3555,0,1,0,0,1,1,1,0,1,0
000-74-7443,1,1,1,0,1,0,1,1,1,0
000-89-0312,0,0,0,0,0,0,1,1,0,0
000-91-1204,1,0,0,0,0,0,0,0,0,0
000-75-6492,1,0,0,0,1,0,1,0,1,0
000-05-1700,1,0,0,0,0,0,1,1,0,1
000-53-3625,1,1,1,1,0,1,1,0,0,1
000-57-6614,1,1,0,1,1,0,1,0,1,0
000-18-5160,0,1,1,1,1,1,0,1,0,1
000-23-6832,1,0,0,1,1,1,0,0,1,0
000-00-6662,1,1,1,1,0,0,1,0,1,1
000-04-9131,1,0,1,1,1,0,1,0,1,0
000-74-3947,1,0,1,0,1,0,0,1,0,1
000-80-5183,1,1,1,1,1,0,0,0,1,0
000-34-8239,0,0,1,1,0,1,0,0,1,1
000-18-7387,1,1,0,1,0,1,1,0,0,1
000-65-6668,1,0,0,0,0,1,1,1,1,1
000-85-0808,1,0,1,0,1,0,1,0,0,1
000-86-5769,0,1,1,0,1,1,0,1,1,0
000-66-0289,1,0,1,0,0,1,1,0,0,1
000-58-1725,1,1,1,1,0,1,0,1,1,1
000-40-2804,0,1,1,1,1,0,0,1,0,1
000-48-0877,0,1,1,0,0,0,1,0,1,0
000-39-3956,1,1,0,1,0,1,0,1,1,1
000-24-1767,0,0,0,1,1,0,0,0,1,0
000-35-5030,1,0,0,0,1,0,1,1,1,0
000-41-7048,1,1,1,0,1,0,0,1,1,0
000-11-8977,0,0,0,1,0,0,1,1,0,0
000-52-8575,0,1,0,0,1,1,0,1,0,1
000-41-5596,0,1,0,0,1,1,1,0,1,0
000-99-8233,1,0,0,0,1,1,1,0,0,1
000-12-2139,0,1,1,0,0,0,1,1,0,0
000-56-6672,1,0,1,1,1,0,1,1,0,1
000-24-9099,0,1,1,1,0,0,0,1,0,1
000-46-4123,1,1,1,1,0,0,0,0,1,0
000-27-6745,0,0,0,0,1,0,0,0,1,1
000-79-5211,1,0,0,1,1,1,0,1,0,1
000-87-0150,1,0,0,1,1,0,1,1,1,1
000-31-9310,1,1,0,1,0,1,1,1,0,0
000-67-6855,0,1,0,0,0,1,1,1,1,0
000-29-6848,0,0,0,0,0,1,0,0,1,1
000-04-3819,0,0,1,0,1,1,0,0,1,0
000-49-4181,0,1,0,0,1,0,1,0,1,1
000-14-4877,0,1,0,0,0,0,1,1,0,0
000-37-6471,0,0,0,1,1,1,1,0,1,1
000-42-6717,0,1,0,1,1,1,0,0,1,1
000-04-5994,1,0,0,0,0,0,1,1,0,1
000-52-0499,1,1,1,1,0,1,1,1,1,0
000-63-4486,1,0,0,1,1,1,1,0,0,0
000-99-9670,1,0,1,0,1,0,0,0,0,1
000-79-1783,1,0,0,0,1,0,1,1,0,0
000-40-8523,1,0,0,1,1,0,1,1,0,1
000-19-3925,0,1,0,0,0,0,0,1,1,0
000-70-0029,1,1,1,1,1,0,0,1,0,0
000-16-1722,1,0,0,0,1,1,1,1,1,0
000-18-4298,1,0,0,0,0,0,0,1,0,0
000-45-1171,0,0,0,0,1,1,1,0,0,0
000-07-9790,1,0,0,1,0,0,1,1,1,1
000-74-4988,0,1,1,1,0,0,0,0,1,1
000-58-4062,0,1,0,1,0,1,0,0,1,1
000-46-2574,1,1,1,0,1,1,1,1,1,1
000-84-2463,1,0,1,0,0,1,0,1,0,0
000-19-7846,0,0,1,1,0,0,0,0,0,1
000-66-3428,1,1,1,0,1,1,1,0,1,0
000-14-6613,1,1,0,1,0,0,1,1,0,0
000-25-8302,1,1,1,0,0,1,1,1,0,0
000-71-8499,0,0,0,0,1,0,1,0,1,1
000-45-3982,0,0,1,1,1,1,0,0,1,1
000-17-0429,0,0,0,0,1,0,1,0,1,1
000-52-8731,0,1,0,0,1,1,0,1,0,0
000-37-7686,0,1,0,1,1,1,0,0,0,0
000-65-5854,1,0,0,0,0,0,1,0,0,1
000-39-6149,1,1,1,0,0,1,1,1,0,0
000-58-7414,1,1,1,0,0,0,0,0,1,0
000-18-3783,1,1,0,0,1,1,0,1,1,0
000-64-2393,1,1,0,1,0,0,1,0,0,0
000-67-7379,1,0,1,1,1,1,0,0,0,0
000-68-4529,0,0,0,1,0,1,1,0,1,1
000-04-0245,1,0,0,1,0,1,1,0,0,0
000-44-9584,0,1,1,0,1,0,0,1,0,1
