SSN,condition_1,condition_2,condition_3,condition_4,condition_5,condition_6,condition_7,condition_8,condition_9,condition_10
000-06-4939,1,0,1,1,0,1,0,1,1,1
000-01-6996,0,0,0,1,0,1,1,0,0,0
000-90-0794,0,0,0,0,1,1,0,1,0,0
000-81-2634,0,1,1,0,0,1,0,1,1,1
000-39-9705,0,1,1,0,1,0,1,0,0,1
000-36-7288,1,0,1,1,0,0,1,1,0,0
000-57-4935,1,0,0,1,0,0,0,0,1,0
000-01-1835,1,0,1,0,1,0,0,0,1,0
000-81-2250,1,0,0,1,0,0,1,0,1,0
000-23-5130,1,0,0,1,0,1,0,1,0,0
000-52-1223,1,1,1,0,1,1,0,1,1,0
000-36-6188,0,1,1,0,0,0,0,1,0,0
000-08-0958,0,0,0,1,0,0,1,1,0,1
000-95-8179,1,1,0,1,0,1,1,1,1,0
000-75-3520,1,0,1,0,1,0,0,1,1,0
000-02-6812,1,1,1,1,1,1,0,0,1,1
000-79-5577,1,1,1,0,1,1,1,0,0,1
000-75-0765,1,1,1,1,1,0,0,1,0,0
000-57-7121,1,1,1,0,0,1,0,0,1,0
000-53-2501,1,0,0,1,0,0,1,1,1,0
000-85-4499,0,0,1,1,1,1,1,1,1,1
000-00-1579,1,1,1,1,0,0,1,0,1,0
000-98-3240,0,0,1,1,0,1,0,1,1,0
000-85-0187,1,0,1,1,0,0,1,0,1,0
000-49-2187,0,0,0,0,1,0,1,1,1,0
000-65-0241,0,1,1,1,1,0,0,0,0,1
000-54-1653,1,1,1,1,1,0,0,1,1,1
000-84-7205,1,1,0,1,1,0,0,0,0,0
000-15-8433,0,1,0,0,0,0,0,0,1,1
000-47-3830,0,1,0,1,0,0,1,1,1,0
000-42-0581,0,0,1,0,1,1,0,1,0,1
000-95-8319,1,1,0,1,0,1,0,1,0,1
000-23-6770,0,0,1,1,0,1,0,1,0,0
000-42-1781,0,0,1,0,0,0,1,1,1,0
000-57-6661,1,0,1,0,0,0,1,1,0,1
000-56-1130,0,0,1,0,0,0,1,1,1,1
000-90-6665,0,1,1,0,1,0,0,1,0,1
000-94-1000,0,0,0,1,1,1,0,1,0,1
000-86-9392,1,1,1,0,1,0,0,1,0,1
000-92-5867,1,0,0,0,1,0,1,1,0,0
000-61-8221,1,0,1,0,0,1,1,1,0,1
000-39-4013,0,1,1,1,1,1,0,1,0,0
000-20-3931,0,1,0,1,1,1,0,1,1,1
000-03-4311,1,1,1,1,0,0,0,0,1,0
000-10-4321,0,1,0,1,0,0,1,1,1,1
000-84-0795,1,1,0,1,1,0,1,1,1,0
000-36-6895,1,0,0,1,0,1,1,0,0,0
000-07-1637,0,1,1,0,1,0,1,0,1,0
000-95-4315,1,1,1,1,1,0,0,0,1,0
000-49-1420,1,0,0,0,0,0,1,0,0,1
000-39-7186,1,1,1,0,1,1,0,1,0,0
000-85-4624,0,0,1,0,1,0,1,1,1,0
000-41-4213,0,1,1,1,1,0,1,1,0,1
000-68-2431,1,0,0,0,0,1,1,1,0,0
000-19-1095,0,1,0,0,1,0,1,1,0,0
000-36-3825,0,1,0,0,1,1,0,1,0,1
000-11-5574,0,1,0,0,0,0,1,0,1,0
000-22-2677,1,0,0,1,1,1,0,1,0,0
000-76-6077,0,1,1,1,0,0,0,1,1,0
000-78-3441,1,1,0,0,0,0,0,0,0,0
000-86-9164,0,0,1,1,1,0,0,0,1,1
000-76-9650,1,1,1,1,0,1,0,1,1,1
000-81-5630,0,0,1,1,1,0,0,0,0,1
000-09-7924,1,1,1,0,1,0,0,0,0,1
000-83-5291,0,0,1,0,1,0,0,1,0,1
000-68-7334,1,0,1,0,1,1,0,0,1,1
000-12-1486,0,0,0,1,0,1,1,0,0,1
000-61-3078,1,0,0,1,1,1,1,1,1,1
000-04-3986,0,0,0,1,1,0,1,1,1,1
000-04-9507,1,1,1,1,0,1,1,0,0,1
000-88-5370,0,0,0,1,0,1,0,0,0,1
000-88-4074,1,1,0,0,1,0,1,1,1,1
000-24-5079,1,0,0,1,1,0,0,0,0,1
000-11-1885,1,0,1,0,0,1,1,1,1,0
000-39-3939,1,0,1,1,0,1,0,0,0,0
000-51-7328,1,0,1,1,1,0,0,0,0,0
000-52-2253,0,1,0,1,0,1,0,0,0,0
000-20-8142,1,1,0,1,1,0,1,1,0,1
000-81-0155,1,0,1,1,0,1,0,1,0,0
000-69-0354,0,1,1,0,1,1,1,1,0,0
000-82-4129,0,0,0,1,0,1,0,0,0,0
000-01-1173,0,0,0,1,0,1,1,1,0,1
000-69-2706,1,0,0,0,1,0,1,0,0,1
000-25-5330,0,1,0,0,0,1,1,1,1,0
000-95-3606,1,0,0,1,0,0,0,1,0,0
000-13-6325,1,1,0,0,0,1,1,0,1,0
000-90-0033,0,1,1,1,0,0,1,0,0,1
000-37-7674,0,0,1,0,1,1,1,0,0,0
000-23-9102,0,0,1,1,0,0,1,0,0,0
000-68-3568,1,1,0,0,1,0,1,1,0,1
000-44-7763,1,1,1,1,1,1,0,1,0,1
000-77-5589,1,0,0,0,1,1,1,1,1,0
000-60-1609,1,0,1,0,0,0,1,0,1,1
000-80-0254,0,0,1,1,0,0,1,0,0,0
000-13-9921,0,0,0,0,0,1,1,0,0,0
000-20-9733,1,0,1,1,0,0,0,0,0,1
000-19-5807,1,1,1,1,0,0,0,0,1,1
000-40-5237,0,0,0,1,0,1,0,1,0,1
000-27-8370,1,0,1,0,0,0,0,1,0,0
000-89-8207,1,0,0,0,0,0,0,1,0,1
000-10-8987,1,1,0,0,1,1,1,0,1,0
000-90-0345,1,0,0,0,1,0,0,0,1,0
000-83-5333,1,0,1,0,1,1,0,0,0,1
000-44-0153,0,1,1,1,1,0,0,0,0,1
000-33-7046,0,1,1,1,1,1,0,1,0,1
000-95-4455,0,1,0,1,1,1,0,1,1,1
000-03-1605,1,0,0,0,0,0,0,0,1,0
000-99-6606,1,1,1,1,0,0,0,0,1,0
000-76-4298,0,1,0,1,0,1,1,1,1,0
000-29-9725,1,1,1,0,1,0,1,1,0,1
000-13-6896,1,1,1,1,0,0,1,0,0,0
000-78-8480,1,0,1,1,1,1,0,1,0,0
000-45-4692,0,0,0,0,0,1,0,0,0,0
000-49-5800,1,0,1,1,0,1,0,0,0,0
000-46-8808,0,1,0,1,0,0,0,1,1,0
000-28-8969,0,1,1,0,1,1,1,0,1,1
000-69-2588,0,0,0,0,1,1,0,0,1,0
000-26-9690,1,1,0,1,0,1,1,0,1,0
000-29-7412,1,1,1,1,1,1,0,0,1,1
000-94-3757,1,1,0,1,1,1,0,1,0,0
000-55-5725,1,0,0,1,0,0,0,1,0,1
000-28-6928,0,0,0,1,0,1,0,1,1,0
000-54-0812,1,0,1,0,0,0,0,1,0,0
000-97-8162,1,0,1,1,0,0,0,1,1,0
000-21-8291,0,0,0,1,1,1,1,1,0,0
000-10-0501,1,0,0,0,1,1,1,1,1,1
000-79-1370,0,0,1,0,1,1,1,1,0,1
000-61-2609,1,0,0,0,0,1,1,0,1,0
000-06-9006,1,0,1,0,0,0,0,1,1,0
000-85-2927,0,0,1,0,0,1,1,0,1,1
000-47-1275,0,0,1,0,0,1,0,1,0,1
000-84-6038,1,0,1,1,0,0,1,0,0,0
000-82-5278,1,0,1,0,0,1,1,1,1,0
000-81-1846,1,1,1,1,1,0,0,1,1,1
000-61-1821,0,0,1,1,1,0,1,0,1,1
000-54-7176,1,1,1,1,1,0,0,1,1,0
000-46-0713,1,1,1,0,0,1,0,1,1,1
000-99-7691,1,0,1,0,0,1,0,1,1,1
000-87-8156,0,0,0,0,0,1,1,0,0,1
000-72-6375,0,0,1,0,0,1,0,1,0,1
000-55-9297,1,1,1,0,0,0,0,0,0,1
000-63-6908,0,1,0,1,1,0,1,1,1,1
000-52-7802,0,0,0,1,1,0,0,1,1,1
000-47-0677,1,0,1,0,1,1,1,0,1,0
000-74-8626,1,0,1,0,0,0,1,1,0,1
000-96-9706,0,0,1,1,1,0,1,1,0,1
000-59-2427,0,1,0,1,1,0,0,1,1,0
000-28-5398,1,0,0,0,0,0,1,1,0,0
000-98-1890,1,0,1,0,0,0,1,0,0,1
000-43-5717,0,1,0,1,0,1,0,0,0,0
000-65-4690,1,1,0,0,0,1,0,1,0,0
000-40-2785,0,1,1,0,0,1,0,1,0,0
000-28-9892,1,1,1,0,1,1,0,1,1,0
000-98-2957,0,0,0,1,1,1,0,1,1,1
000-60-0318,1,1,0,1,0,0,0,0,0,0
000-60-0762,1,1,1,1,1,0,0,0,1,1
000-07-1807,1,0,0,0,1,1,1,1,0,1
000-42-4024,0,0,1,1,1,1,1,0,0,0
000-84-2851,1,1,1,1,0,0,1,0,1,1
000-50-0782,0,0,1,1,1,0,1,0,0,0
000-94-6927,1,1,1,1,0,1,1,1,0,1
000-59-3455,1,1,0,0,0,0,0,1,1,1
000-00-8902,0,1,0,0,1,0,1,1,0,0
000-00-3904,0,1,0,0,0,1,0,1,0,1
000-65-3486,1,1,1,0,1,0,0,1,1,0
000-42-6502,0,1,0,1,1,1,0,1,1,1
000-01-8311,0,1,1,0,1,1,1,1,0,1
000-28-4875,0,0,0,0,0,1,1,1,1,0
000-34-6981,0,0,1,0,1,0,0,0,1,0
000-34-6370,0,0,1,0,0,0,0,1,0,1
000-26-1320,0,1,1,1,0,0,1,1,1,0
000-03-9751,0,0,1,0,1,0,0,1,0,1
000-93-7750,0,1,1,0,1,1,0,0,0,1
000-56-8741,1,1,1,1,1,0,0,1,0,0
000-34-6909,1,1,0,0,0,0,0,1,1,1
000-57-6912,1,1,0,0,0,0,0,0,0,1
000-32-3859,0,0,1,0,0,0,0,0,0,1
000-13-9784,1,0,0,0,1,0,0,1,0,1
000-87-8815,0,0,1,1,1,0,1,0,1,1
000-99-4204,1,0,1,1,0,0,1,0,1,1
000-74-3756,0,0,0,1,1,0,0,1,1,0
000-27-0482,0,0,1,0,1,0,1,1,1,0
000-41-6809,0,1,1,0,0,1,1,0,0,0
000-71-3176,1,1,1,0,1,0,1,0,1,1
000-24-9846,1,0,0,1,0,1,1,1,1,0
000-75-7458,0,1,1,0,1,1,1,1,1,1
000-55-8260,0,0,1,0,1,1,0,1,0,1
000-42-7506,1,1,0,0,0,0,1,1,0,1
000-42-9384,0,1,0,0,0,0,1,0,1,0
000-41-7359,0,0,1,1,1,1,0,1,1,0
000-83-0690,1,1,1,0,1,0,0,1,0,1
000-36-2287,0,1,0,0,1,1,0,1,1,1
000-74-5797,1,0,0,0,0,1,0,0,0,0
000-92-0507,0,0,0,1,1,0,0,0,0,1
000-43-5991,0,0,0,1,0,1,1,1,0,1
000-98-4628,0,1,0,1,0,1,1,0,0,0
000-67-6736,0,1,1,1,0,1,1,0,0,0
000-41-7907,1,1,0,0,0,1,0,0,0,0
000-27-1972,0,1,1,1,0,0,1,0,0,1
000-36-5778,1,0,1,1,1,0,1,0,1,0
000-17-0776,1,0,1,1,1,1,0,0,1,0
000-36-4610,1,1,1,0,0,0,0,1,0,0
000-18-9580,0,1,1,1,1,1,1,1,0,1
000-46-1165,1,0,0,0,1,0,0,1,1,0
000-66-1642,1,1,0,0,0,1,0,1,1,0
000-96-4893,1,1,1,0,1,1,1,1,1,1
000-22-9716,0,0,1,0,0,0,1,0,0,0
000-61-2473,1,1,0,1,1,1,1,1,1,1
000-69-6123,1,1,0,1,1,1,0,0,1,1
000-10-7374,1,1,1,0,0,0,0,1,0,0
000-33-0155,0,1,0,0,1,1,1,1,0,0
000-12-4865,1,1,1,1,0,0,0,1,0,0
000-38-5731,0,1,1,0,1,1,0,1,0,0
000-41-9141,0,0,1,0,0,0,0,0,0,0
000-07-7109,0,1,1,1,1,0,1,0,1,1
000-61-6146,0,0,1,1,0,0,1,0,0,0
000-18-8516,1,1,0,0,1,0,0,1,0,0
000-82-1092,1,1,0,1,1,0,1,0,1,1
000-54-4106,1,0,1,0,1,0,1,1,0,0
000-89-4907,1,1,0,0,1,1,0,1,1,1
000-79-0912,1,1,0,1,1,1,1,0,1,1
000-18-6622,1,0,1,0,1,0,0,0,1,1
000-29-5609,1,0,0,0,1,0,0,0,1,1
000-25-0171,0,0,0,0,1,0,1,1,0,1
000-58-9841,0,1,1,1,1,0,1,1,0,0
000-70-2081,0,1,0,0,1,1,1,1,1,1
000-36-8901,1,0,0,1,0,0,0,0,1,1
000-46-2298,0,0,0,1,0,0,0,0,0,1
000-54-6866,1,1,0,0,0,0,1,0,0,1
000-89-5066,0,0,1,1,0,1,1,0,0,0
000-89-6121,0,1,0,1,1,1,0,1,0,0
000-61-1787,0,0,1,0,1,1,1,0,0,1
000-34-6151,1,0,1,1,1,1,0,1,1,1
000-25-7131,0,0,1,0,1,0,1,1,0,1
000-08-8810,1,1,1,1,0,0,0,0,0,1
000-03-4742,1,0,0,0,1,1,1,1,1,0
000-46-6230,0,1,1,0,0,0,1,1,1,1
000-14-5098,0,1,0,0,1,0,1,1,1,1
000-04-1967,0,1,0,0,1,0,1,1,0,0
000-80-3492,1,1,1,0,1,1,1,1,1,1
000-11-4871,0,0,0,1,1,1,1,0,1,0
000-93-5624,1,0,1,1,1,1,1,0,0,0
000-17-0908,0,0,0,0,0,1,0,1,1,0
000-85-4643,1,1,1,1,0,1,1,0,1,1
000-19-1558,1,0,0,0,1,0,1,1,0,0
000-92-4688,1,0,1,1,1,1,0,1,1,1
000-86-7666,0,0,0,1,0,0,1,0,0,0
000-32-6062,0,1,0,1,0,0,1,0,0,1
000-62-1559,1,1,0,1,1,1,1,0,1,1
000-55-0920,0,0,0,0,0,0,0,1,1,0
000-03-3134,1,0,0,1,1,0,0,0,0,1
000-38-7648,0,1,0,1,1,1,0,0,0,1
000-01-2679,1,1,0,1,1,1,1,1,0,1
000-57-0764,1,0,0,0,0,1,1,1,1,0
000-97-6671,0,0,0,0,0,0,1,0,1,1
000-04-7907,0,0,1,0,1,1,1,1,1,0
000-61-1504,1,0,0,1,1,1,0,0,0,0
000-04-2124,1,0,1,0,1,0,0,1,0,0
000-68-7029,0,1,1,0,0,1,0,0,0,0
000-94-3325,0,0,1,1,0,1,0,0,0,1
000-32-0911,0,1,1,1,1,0,1,1,1,1
000-21-5205,1,1,1,0,0,1,1,1,0,0
000-08-7333,0,1,1,1,1,0,1,0,0,1
000-28-1497,1,0,1,1,0,1,1,1,1,0
000-96-2047,1,0,0,0,1,0,0,0,0,0
000-43-9422,0,0,0,0,0,1,1,1,1,0
000-57-6080,0,0,0,0,0,1,1,1,1,1
000-58-6766,1,1,1,0,0,1,0,1,1,1
000-94-8429,1,1,1,1,0,0,0,1,0,1
000-39-1042,0,0,0,0,1,1,0,1,1,1
000-13-0319,0,0,1,1,1,1,0,1,1,0
000-11-2692,1,0,1,1,1,0,0,0,1,1
000-02-6416,1,0,1,0,1,1,1,1,1,1
000-08-1166,1,0,1,1,0,0,0,0,0,0
000-72-4556,0,0,1,0,1,0,0,1,0,1
000-01-0947,0,0,1,0,0,1,0,1,1,0
000-89-0618,1,1,1,1,0,1,1,0,0,1
000-15-6643,1,1,0,0,1,1,0,1,1,1
000-17-6053,1,1,0,0,1,1,1,0,0,1
000-06-5162,0,1,1,1,0,1,1,1,1,0
000-80-1736,0,1,0,0,1,1,1,1,0,1
000-78-2151,1,1,1,0,0,0,1,0,0,1
000-64-4885,1,1,1,0,1,1,1,0,1,1
000-24-4980,0,1,1,0,1,1,0,1,1,1
000-74-7177,0,1,0,1,0,1,0,1,1,1
000-41-4753,0,1,1,1,0,1,1,1,1,1
000-06-3090,1,0,1,1,1,1,0,0,1,1
000-94-9657,0,1,1,0,1,1,1,1,0,1
000-01-2923,1,1,1,1,1,1,1,1,1,1
000-82-6890,1,0,1,1,0,0,0,0,0,1
000-79-4439,1,1,0,0,1,1,0,1,0,1
000-30-2839,1,1,1,0,0,1,1,1,1,0
000-64-4351,0,0,0,0,1,0,1,1,1,1
000-58-6171,0,0,0,1,1,0,0,0,0,1
000-23-8527,1,0,1,1,1,1,1,0,1,1
000-34-8127,1,0,1,1,1,0,1,0,0,0
000-70-5609,1,1,0,0,0,0,1,0,0,1
000-90-2315,0,1,1,0,0,1,0,0,1,1
000-55-5375,1,1,1,0,1,1,1,1,1,0
000-48-6347,0,1,1,1,1,1,1,1,0,1
000-80-7576,1,1,0,1,0,0,0,1,1,1
000-55-0399,1,1,0,0,1,1,0,0,1,0
000-05-5081,1,1,0,1,0,0,1,1,0,1
000-16-1182,1,1,1,0,1,1,0,1,0,1
000-93-1545,1,1,0,1,0,1,0,0,0,0
000-43-3848,1,0,1,0,1,1,0,0,0,1
000-63-9007,0,1,0,0,1,0,0,1,0,0
000-54-7823,1,0,1,0,1,0,0,0,1,1
000-49-7419,0,0,1,0,1,0,0,0,0,0
000-84-3030,1,0,0,0,0,0,1,1,0,0
000-77-3051,1,1,1,1,1,1,0,0,1,0
000-70-9282,0,0,0,0,0,0,0,0,0,1
000-29-5826,1,0,0,0,1,0,1,0,0,0
000-57-8166,0,1,0,0,1,1,1,1,0,0
000-22-1877,1,1,0,1,0,1,1,1,1,1
000-44-1200,1,1,0,0,0,1,0,0,0,1
000-87-1538,0,0,1,0,0,1,0,0,1,1
000-31-1250,0,1,1,1,1,1,1,1,1,1
000-09-9379,1,0,1,0,1,1,1,1,1,1
000-81-8468,1,1,0,0,0,1,0,1,0,0
000-29-0203,0,1,0,1,0,0,0,0,1,0
000-90-3362,0,0,0,1,0,1,1,0,1,0
000-70-0941,1,0,1,1,0,1,1,1,0,1
000-03-5331,1,1,1,1,1,0,0,0,0,0
000-88-7274,0,1,1,0,0,1,0,0,1,1
000-90-9389,0,1,1,1,0,0,1,0,1,1
000-89-6319,1,0,1,1,1,0,1,1,0,0
000-25-9290,1,0,0,1,0,1,0,1,1,0
000-13-7533,1,1,1,0,0,0,0,0,1,0
000-04-4985,1,0,0,0,0,0,1,1,1,1
000-00-2291,1,0,1,1,1,0,1,0,0,1
000-76-7098,0,1,0,1,0,0,1,0,0,0
000-75-4927,1,0,0,1,0,0,0,0,0,0
000-89-0938,0,0,1,0,1,0,0,1,0,1
000-56-7449,0,1,0,1,1,0,0,1,0,1
000-30-7948,1,1,0,0,0,1,0,0,0,1
000-12-6974,1,1,0,0,1,0,1,0,1,1
000-28-7463,0,0,1,1,1,0,0,1,0,0
000-35-2539,0,0,1,0,1,1,1,0,0,1
000-34-7133,1,1,0,0,1,0,1,0,1,1
000-47-9051,0,0,0,1,0,0,1,0,1,1
000-35-3281,0,0,1,1,0,1,1,0,0,0
000-85-2378,0,0,0,0,0,0,1,0,0,1
000-15-4345,1,0,1,1,0,0,0,0,0,1
000-01-1414,1,1,0,0,0,0,0,0,1,1
000-97-8948,1,1,0,0,0,1,1,1,1,0
000-63-6906,0,0,1,0,1,1,0,1,1,1
000-66-8762,0,0,0,1,0,1,0,0,1,1
000-11-9625,0,0,0,1,1,1,0,0,0,1
000-70-2480,1,1,0,1,0,0,1,0,1,0
000-31-3352,1,1,1,1,1,1,0,0,0,0
000-27-1946,0,1,1,0,1,1,0,0,1,1
000-34-0645,1,0,0,1,0,0,0,0,1,0
000-33-5548,1,1,1,1,0,0,1,0,1,1
000-74-8602,1,1,0,0,1,0,1,0,0,0
000-08-7687,0,1,1,1,0,1,1,0,0,0
000-02-6654,0,0,0,1,1,1,1,1,0,1
000-86-2256,0,1,0,1,1,0,0,0,1,0
000-22-9726,0,1,0,0,0,0,0,0,1,1
000-87-1587,0,0,1,1,0,0,1,0,1,1
000-33-2530,0,1,1,1,1,0,1,0,1,1
000-39-0993,1,0,0,0,1,0,0,1,0,0
000-48-5673,1,0,0,1,1,1,0,0,0,0
000-11-7876,0,1,0,1,1,0,0,0,1,1
000-75-0346,0,0,1,1,0,0,1,1,1,1
000-86-3290,0,1,0,0,0,0,0,1,1,1
000-40-7395,1,1,0,0,1,1,1,1,0,1
000-99-2124,1,0,0,0,0,0,1,0,0,1
000-78-1356,1,1,0,0,0,0,1,1,0,0
000-09-5419,1,0,1,1,0,0,0,0,1,1
000-60-6172,0,0,1,1,0,0,1,1,0,1
000-89-3363,0,0,1,0,1,1,0,0,1,0
000-36-1065,0,1,0,0,1,0,1,1,1,0
000-41-2185,1,0,1,0,1,0,0,0,0,0
000-08-1036,1,0,0,0,1,0,0,1,1,1
000-42-4259,0,0,0,1,1,1,0,1,0,0
000-25-3187,0,0,1,1,0,0,0,1,0,0
000-99-8631,0,1,1,0,0,1,0,1,1,0
000-77-2241,1,1,1,1,0,1,0,0,0,0
000-45-9074,1,1,0,0,1,1,0,1,1,0
000-55-6692,1,1,0,1,1,0,0,1,0,0
000-64-8854,1,0,1,0,0,0,1,0,0,1
000-81-9208,1,1,0,1,0,1,0,0,1,1
000-15-0515,0,1,0,0,0,1,1,1,0,1
000-99-1611,1,1,0,0,1,1,1,0,1,0
000-18-9720,0,0,0,0,0,1,0,0,1,0
000-46-0958,0,1,1,1,0,1,0,1,1,0
000-13-5696,1,0,1,1,0,0,0,0,0,0
000-44-0703,0,0,0,1,0,0,0,0,1,1
000-64-1420,1,1,0,0,0,0,0,1,1,0
000-90-6629,0,0,0,1,0,1,1,0,0,1
000-71-9996,0,0,0,0,0,1,1,0,1,1
000-34-6007,0,1,1,1,1,0,0,0,1,0
000-65-6972,0,1,1,0,1,1,1,0,0,0
000-75-2901,1,1,0,0,1,1,1,0,0,1
000-65-6746,0,0,1,1,1,0,1,1,0,0
000-57-4816,1,1,0,1,1,1,0,1,0,0
000-26-3146,1,1,1,1,0,0,0,1,1,1
000-36-4762,0,0,1,0,0,1,0,0,1,0
000-81-0222,1,1,0,0,1,1,1,0,1,0
000-65-5271,1,0,1,1,0,1,1,1,1,1
000-85-4601,1,0,1,0,0,0,1,1,1,0
000-58-1494,0,1,1,0,0,1,0,1,0,0
000-67-5907,1,1,1,1,0,0,1,1,1,0
000-76-4764,0,1,1,1,1,0,1,1,0,1
000-65-4648,0,1,0,1,0,0,1,1,0,0
000-32-7807,1,0,0,1,1,1,0,0,0,1
000-75-4787,0,0,1,1,1,0,0,1,0,0
000-19-6231,1,0,1,0,0,0,1,1,1,0
000-20-8688,1,0,1,0,0,1,0,1,1,0
000-72-1838,0,0,0,1,0,1,1,0,0,1
000-36-3123,1,1,0,0,1,0,0,0,1,1
000-92-8800,0,1,0,0,1,1,1,1,0,0
000-38-5209,1,0,0,1,1,1,0,1,1,0
000-58-0740,0,1,0,1,1,1,1,0,1,0
000-60-4526,0,1,0,1,0,0,1,0,1,0
000-14-9360,1,0,1,1,0,0,0,0,1,0
000-75-5451,1,1,0,0,0,0,1,1,0,1
000-66-5048,0,0,1,0,1,1,0,1,1,0
000-84-9498,0,0,1,1,0,0,1,1,1,1
000-60-3961,1,1,0,1,0,0,1,0,1,1
000-15-3470,1,0,1,0,0,0,0,1,0,1
000-59-5479,1,1,0,0,1,1,0,1,0,0
000-23-6568,0,0,1,1,0,0,1,1,1,0
000-70-7457,0,0,0,0,1,1,0,0,1,0
000-65-2682,1,0,1,0,0,0,1,0,1,0
000-54-3299,1,0,0,0,0,0,0,0,1,1
000-94-9002,1,0,1,0,0,0,1,0,1,1
000-58-3234,0,0,0,1,0,0,0,0,1,0
000-01-4244,0,1,1,0,1,1,0,1,1,0
000-84-1705,1,1,0,0,1,1,0,0,0,0
000-09-9854,1,0,1,1,0,1,0,1,1,1
000-10-3707,0,0,0,0,1,0,1,1,0,0
000-89-0085,1,1,0,0,0,0,1,1,0,1
000-18-5634,0,0,0,0,1,0,0,0,0,0
000-20-9910,1,0,1,1,1,1,1,1,0,0
000-87-5909,0,0,0,1,0,0,0,0,1,0
000-94-4282,0,1,0,0,1,0,1,0,0,0
000-33-7885,1,0,1,0,1,1,1,1,1,0
000-45-5926,0,1,1,0,0,0,1,0,1,0
000-56-4834,0,0,1,0,0,0,1,0,0,0
000-84-3734,0,1,1,1,1,1,0,0,0,0
000-43-3631,0,1,0,0,1,1,1,0,1,0
000-46-7990,1,1,0,0,0,1,0,0,0,1
000-56-8944,1,0,0,0,1,0,0,0,1,0
000-43-6138,1,1,1,1,1,1,0,0,1,0
000-13-1394,0,1,1,0,1,0,1,1,0,1
000-74-6226,0,0,0,0,0,1,0,1,1,1
000-14-7697,0,1,0,0,1,0,0,0,1,0
000-45-3745,1,0,1,1,1,1,1,0,0,0
000-49-7819,0,0,1,1,1,0,0,0,0,1
000-68-2231,1,1,1,0,1,0,1,1,1,0
000-13-1976,0,1,1,1,0,0,0,0,0,0
000-60-6450,1,1,0,1,0,0,0,1,1,0
000-41-2334,0,1,1,1,1,1,0,1,0,1
000-84-1732,1,0,1,1,1,0,1,0,0,1
000-30-6332,0,0,0,0,1,0,0,0,0,0
000-56-0328,1,0,1,1,1,1,1,1,1,0
000-25-6144,1,0,1,0,0,1,0,0,1,1
000-12-4724,0,1,1,1,0,0,1,0,1,0
000-50-8847,1,0,0,0,1,1,1,1,0,1
000-66-9079,1,0,0,0,0,0,1,1,1,1
000-06-2001,0,0,1,1,0,0,1,0,1,0
000-15-0833,1,0,0,0,1,0,1,0,1,0
000-54-9859,1,1,1,1,1,1,1,1,1,0
000-23-6870,0,0,0,1,1,0,1,0,0,1
000-45-6305,1,1,0,0,0,1,1,1,1,0
000-65-8887,0,1,0,1,0,0,0,1,0,0
000-80-3483,0,0,0,1,1,0,1,0,1,0
000-75-6839,1,1,1,0,0,1,1,0,0,0
000-86-7673,0,1,1,0,1,1,0,1,0,0
000-15-3378,1,0,0,0,1,0,1,0,0,0
000-08-1928,1,0,0,1,1,0,0,0,0,1
000-85-0276,0,0,1,0,1,0,1,1,0,0
000-93-2943,1,1,1,0,0,0,0,0,1,0
000-26-9812,0,0,0,0,1,0,1,0,0,0
000-24-7637,1,0,0,0,0,1,0,0,1,1
000-42-1036,0,0,0,1,0,1,1,0,1,0
000-50-3332,0,1,1,1,0,0,1,0,0,1
000-15-3181,1,0,0,0,1,1,0,0,0,0
000-70-9302,1,1,0,1,0,1,1,1,1,1
000-17-1529,0,0,1,0,1,0,0,1,0,1
000-01-8536,1,1,0,1,0,0,0,1,0,1
000-99-2638,1,1,1,1,0,1,0,0,0,0
000-80-7852,1,0,0,1,1,1,1,1,0,1
000-67-2593,1,0,0,0,1,1,1,0,1,1
000-23-5043,1,0,1,1,1,1,1,1,1,0
000-53-0963,0,1,1,0,0,0,0,0,0,1
000-08-4634,1,1,1,1,1,1,0,0,0,0
000-51-7910,0,1,0,0,1,1,0,0,0,0
000-33-5254,1,0,1,0,1,1,1,0,1,1
000-64-3193,0,1,1,0,0,0,0,1,0,1
000-14-2894,1,0,0,1,0,0,1,1,0,0
000-92-9688,1,1,0,1,0,0,0,1,1,1
000-57-5435,0,1,0,1,1,0,0,0,0,0
000-89-7382,1,1,0,0,0,0,0,1,0,1
000-32-0833,1,1,0,0,1,0,1,1,0,0
000-33-4121,0,0,0,1,1,0,1,0,0,1
000-54-8995,1,0,0,0,1,1,0,0,0,0
000-02-7881,0,1,1,0,0,1,1,1,1,1
000-93-6919,0,0,0,1,0,1,0,0,0,1
000-55-2225,0,0,0,0,1,0,1,1,0,1
000-24-8816,1,0,1,0,0,0,0,1,0,0
000-30-8247,1,1,0,1,0,0,0,0,1,1
000-97-3126,0,1,0,1,0,0,0,0,1,0
000-28-4369,0,0,0,0,0,1,0,0,0,0
000-12-4352,1,0,0,1,0,0,0,0,1,0
000-97-1408,0,0,1,1,1,0,0,0,0,0
000-53-6173,0,1,1,1,1,1,0,1,1,0
000-19-0316,1,1,1,1,0,1,1,1,0,0
000-92-1702,1,1,1,0,0,1,0,0,1,0
000-93-7687,1,1,0,1,1,1,0,1,1,0
000-72-2997,1,1,1,1,0,1,0,0,1,0
000-90-7430,0,1,1,1,1,1,0,1,1,1
000-52-4847,1,1,1,1,1,1,1,0,1,0
000-25-8431,0,0,1,1,0,0,1,0,0,0
