SSN,condition_1,condition_2,condition_3,condition_4,condition_5,condition_6,condition_7,condition_8,condition_9,condition_10
000-70-7538,0,1,1,1,0,1,0,1,1,1
000-26-8640,1,1,1,0,1,1,0,1,1,0
000-47-3065,1,1,0,1,0,0,0,0,0,0
000-85-7659,1,0,0,1,1,1,0,0,0,1
000-42-6109,1,1,1,0,1,1,0,1,0,1
000-98-6448,0,1,1,1,1,0,1,0,0,1
000-66-1955,1,0,1,0,1,1,0,0,0,1
000-20-4385,0,0,0,1,1,1,1,1,0,0
000-28-5937,1,1,1,1,0,0,1,1,1,1
000-08-1885,1,1,0,0,0,1,0,0,0,0
000-48-5828,0,1,1,0,0,1,1,0,0,1
000-08-1091,0,0,0,0,0,0,1,1,0,1
000-88-8713,0,1,0,1,1,0,1,0,1,0
000-49-3632,0,1,0,1,1,1,0,1,0,1
000-65-5047,1,1,0,0,0,0,0,0,1,0
000-72-1230,1,0,0,1,1,1,1,0,1,0
000-21-9105,0,1,1,1,0,1,1,1,0,1
000-75-6419,1,1,0,1,0,1,0,1,0,0
000-56-9161,1,1,0,1,1,0,0,1,1,0
000-23-6802,1,0,1,1,0,0,1,0,0,1
000-23-0081,0,1,1,0,1,0,0,1,0,1
000-79-3986,0,0,0,0,0,1,1,0,1,0
000-57-5823,0,1,0,0,1,0,0,1,1,1
000-18-1383,1,0,1,1,1,1,1,0,0,0
000-77-0022,0,0,1,1,0,0,1,0,0,0
000-50-4905,1,0,1,0,1,1,1,1,0,1
000-19-7043,1,0,1,1,1,1,0,0,0,0
000-38-3601,1,1,0,0,0,1,0,1,1,1
000-93-8197,0,0,0,1,1,0,1,0,1,1
000-29-3349,0,0,1,0,0,1,1,0,0,1
000-67-5236,0,1,0,0,0,0,0,1,1,0
000-37-9624,1,1,1,1,0,1,1,0,1,0
000-66-8890,1,0,1,0,1,1,0,1,0,0
000-80-1800,0,1,0,0,1,0,1,0,0,1
000-15-1851,1,0,0,0,1,0,1,0,0,1
000-28-0428,0,1,0,1,0,1,0,0,0,1
000-04-6996,1,1,0,1,0,0,1,1,1,1
000-90-2138,1,0,0,1,1,1,1,1,0,0
000-48-6082,1,1,1,0,0,1,0,0,1,1
000-83-9449,0,1,1,0,1,1,0,1,1,1
000-68-4754,0,0,1,0,1,1,1,0,0,1
000-95-6153,0,1,1,0,1,1,1,1,1,0
000-32-1699,1,1,0,0,1,0,0,1,1,1
000-89-4206,0,0,0,0,0,0,0,0,1,0
000-78-9579,0,1,1,1,0,1,0,0,0,0
000-17-4426,1,1,0,0,1,0,1,0,1,1
000-98-3741,0,1,1,1,0,0,1,0,1,1
000-72-0244,0,0,1,0,0,1,1,1,0,1
000-10-2618,1,1,1,1,0,1,1,0,1,1
000-45-7088,0,0,1,0,0,1,0,1,1,0
000-89-7744,1,0,1,1,0,1,0,1,1,1
000-82-5196,0,0,0,1,0,0,1,1,0,1
000-62-7015,1,0,0,0,0,1,0,0,0,0
000-64-2586,0,0,1,1,0,1,0,1,1,0
000-17-0233,0,1,0,0,0,1,0,0,0,1
000-54-7721,0,0,1,1,1,0,1,0,1,0
000-58-1100,0,0,0,0,0,1,0,0,1,0
000-14-1327,1,1,1,0,0,0,0,0,1,1
000-65-2325,1,0,0,0,0,1,1,0,0,0
000-35-6293,0,1,1,1,0,0,1,0,1,1
000-93-9108,1,0,0,1,1,1,1,0,1,1
000-31-5657,1,0,0,0,1,1,0,1,0,0
000-93-6237,0,0,1,1,1,1,0,0,0,1
000-65-3112,0,0,0,1,1,1,0,1,1,0
000-51-0859,0,0,0,0,1,1,0,1,1,0
000-51-3355,1,0,1,1,1,1,0,0,1,0
000-28-1056,1,1,1,1,1,0,0,1,0,0
000-72-3480,0,1,0,1,0,1,1,0,1,0
000-84-8465,0,0,1,1,1,0,1,1,1,1
000-77-8467,0,0,1,0,0,1,1,0,0,1
000-80-1382,0,0,1,0,1,0,0,0,0,0
000-89-8692,0,1,1,0,1,0,0,1,1,0
000-73-5682,1,0,0,0,0,1,1,0,0,0
000-84-1262,0,1,1,1,0,0,0,0,1,1
000-12-3675,0,1,0,1,1,1,0,1,0,1
000-02-7734,1,1,0,0,0,0,1,0,0,1
000-31-8347,1,0,0,1,1,1,1,0,0,1
000-54-0227,0,1,0,0,0,1,0,1,1,0
000-73-4349,0,0,0,1,0,1,1,1,0,0
000-63-1736,0,0,0,1,0,1,1,1,1,1
000-36-9295,1,0,0,1,1,0,0,1,0,1
000-98-5809,1,0,1,1,1,0,0,1,1,1
000-59-2295,1,0,0,0,0,0,1,0,0,1
000-25-7347,1,1,1,0,0,1,1,1,0,0
000-99-8272,0,0,0,0,0,1,0,1,0,1
000-75-6824,1,1,1,0,0,0,1,1,0,1
000-51-8058,1,0,1,0,1,0,1,1,0,1
000-85-0692,0,1,1,0,0,0,0,0,1,0
000-85-0835,1,1,1,0,0,0,1,0,0,0
000-23-0802,1,1,1,1,0,0,1,1,1,1
000-30-9784,0,1,0,1,1,1,1,0,0,0
000-82-5300,0,1,0,1,0,1,1,1,1,0
000-04-7161,1,0,0,1,0,0,1,1,1,1
000-65-8675,1,0,1,0,1,1,0,1,1,1
000-15-7222,0,1,0,1,1,1,0,0,0,1
000-82-2409,0,1,1,0,0,1,0,0,1,0
000-03-1701,0,1,1,1,0,0,0,1,1,1
000-38-3512,1,0,1,1,1,0,0,0,1,0
000-11-2092,0,0,0,0,1,1,0,1,0,1
000-34-9583,0,1,0,0,1,0,0,0,1,1
000-94-1646,1,1,0,0,1,1,0,0,1,1
000-83-1032,0,0,0,1,0,1,0,0,0,0
000-80-6281,0,1,0,1,0,0,1,0,1,1
000-67-8088,0,1,1,0,0,0,0,0,1,0
000-35-3189,0,1,0,0,0,1,1,1,1,0
000-02-5008,1,1,1,1,0,0,0,0,1,1
000-71-6646,1,0,1,1,1,1,1,1,0,1
000-98-6881,0,1,1,1,0,0,0,0,0,0
000-32-2924,1,1,1,0,0,1,0,1,1,1
000-92-5548,1,0,0,0,0,0,0,0,1,0
000-98-3000,0,0,1,0,1,1,0,0,1,0
000-02-9790,0,1,1,0,0,1,0,0,1,1
000-61-1086,0,1,1,1,1,0,0,0,1,0
000-70-1862,0,1,1,1,0,0,0,0,1,1
000-15-6371,1,0,0,1,1,0,1,0,0,0
000-39-8548,0,0,1,0,1,1,1,1,0,1
000-36-3847,0,1,1,0,0,0,1,1,0,1
000-07-7089,1,1,1,1,0,1,1,1,1,0
000-06-6569,1,1,0,0,1,1,1,1,0,1
000-29-8037,1,1,0,0,1,0,0,0,0,1
000-07-8917,0,0,0,0,1,1,0,1,1,1
000-97-8071,0,0,0,1,0,1,1,1,0,1
000-48-3114,1,1,0,1,1,0,0,0,1,0
000-46-9660,1,0,0,1,0,0,1,0,1,1
000-90-1463,1,1,0,0,1,1,0,1,0,0
000-60-8131,0,1,0,0,0,0,0,1,0,0
000-78-8452,0,1,0,1,1,0,0,0,1,0
000-03-8442,1,0,0,1,0,0,1,1,1,0
000-23-4852,1,1,1,0,1,1,0,0,1,1
000-25-1186,0,0,0,1,0,0,0,1,1,1
000-64-0049,0,1,0,1,1,1,1,1,1,1
000-66-4120,0,0,1,1,1,0,0,1,0,1
000-33-5620,1,1,1,1,0,0,0,1,1,1
000-11-8561,1,1,1,0,0,1,1,0,0,0
000-43-8927,1,1,0,0,1,1,1,1,1,1
000-95-9889,1,1,1,1,1,1,0,0,0,0
000-45-0387,0,1,1,1,0,0,0,0,0,1
000-52-5758,1,1,1,1,1,0,1,1,0,0
000-74-4988,1,1,0,0,0,0,1,1,1,0
000-22-9560,0,1,1,1,1,1,1,1,1,0
000-74-9723,0,0,1,1,1,1,1,0,0,0
000-57-9206,0,1,0,1,0,1,1,1,0,1
000-60-5866,0,0,1,1,1,0,0,1,0,0
000-17-8916,1,0,1,1,0,1,1,0,1,1
000-13-8192,0,0,1,0,1,1,0,1,0,0
000-80-0007,0,1,0,1,1,0,1,1,1,1
000-82-2893,0,1,0,0,0,0,0,0,1,0
000-26-7975,1,1,0,0,1,1,0,1,0,1
000-02-3077,0,0,0,1,1,1,0,1,0,1
000-20-1879,1,1,0,0,1,1,1,1,0,0
000-01-7959,0,0,0,1,1,0,1,1,0,1
000-42-9744,0,0,1,0,0,0,0,0,1,1
000-65-5194,1,1,0,1,0,0,1,0,0,0
000-22-1429,0,0,0,1,1,0,1,1,1,1
000-91-3607,1,1,0,0,0,0,0,0,0,0
000-75-4812,0,1,1,1,0,0,1,0,0,1
000-49-3065,1,1,1,0,0,1,0,0,0,1
000-11-6413,1,1,1,0,1,1,1,1,0,1
000-21-3228,1,0,1,1,0,1,0,0,1,1
000-12-0726,0,0,0,0,0,1,0,1,0,1
000-30-6341,0,1,1,0,0,0,0,1,0,0
000-86-6303,1,1,0,1,0,0,0,1,1,0
000-82-6620,1,0,1,0,0,1,0,0,0,0
000-56-4553,1,0,1,0,0,1,0,0,0,1
000-07-4372,0,0,1,1,0,0,0,0,0,1
000-23-2552,0,1,0,1,1,0,1,1,1,0
000-41-1991,1,1,1,0,0,1,0,1,0,0
000-05-8623,1,0,0,1,0,0,1,0,1,0
000-13-8359,0,1,1,1,1,0,1,1,0,1
000-06-6669,1,0,0,1,0,1,1,1,0,0
000-08-6722,0,0,1,0,1,0,0,0,0,1
000-57-3707,0,1,1,0,1,1,0,0,1,0
000-03-2670,0,1,1,1,1,0,1,0,1,1
000-63-7174,0,1,1,1,1,1,1,1,1,0
000-16-9902,1,1,1,1,1,1,0,0,0,0
000-08-5587,0,1,1,1,0,0,1,0,1,1
000-71-3458,0,1,1,0,0,0,1,0,1,1
000-01-9664,1,1,1,1,0,1,0,1,0,0
000-71-2704,0,0,1,0,1,1,1,1,0,0
000-70-4936,1,1,0,1,0,0,0,1,0,0
000-47-8256,0,0,0,0,1,0,0,0,1,1
000-83-0439,1,1,1,1,1,0,1,1,1,1
000-15-7022,0,0,1,1,0,1,0,0,0,0
000-28-2033,1,1,0,0,0,1,1,1,1,0
000-65-9361,1,1,0,1,0,1,1,1,0,0
000-85-4963,1,0,1,1,0,0,1,0,0,0
000-11-0254,1,0,1,0,0,1,0,0,0,1
000-33-4063,0,1,1,1,1,0,1,0,0,1
000-69-4707,0,1,1,0,0,1,0,1,1,0
000-06-8780,0,0,1,0,0,0,1,0,0,1
000-30-6306,1,1,0,0,0,1,1,0,0,0
000-66-2289,0,0,1,0,1,1,1,0,1,1
000-95-1967,0,0,0,1,0,1,1,0,1,1
000-89-4801,0,1,1,0,0,0,1,1,0,1
000-39-2815,0,0,1,1,0,1,1,0,0,0
000-00-8425,1,1,1,1,0,1,1,1,0,0
000-59-3307,1,0,1,1,1,0,0,1,1,1
000-44-1608,1,1,0,1,0,1,0,1,0,0
000-90-1189,0,0,0,0,1,1,0,1,1,1
000-11-2163,1,1,1,0,1,0,1,1,1,1
000-84-8782,0,1,1,0,1,1,1,1,0,0
000-98-7379,0,0,1,0,1,1,1,0,0,1
000-78-9010,1,0,1,0,0,1,0,0,1,1
000-40-7470,1,1,0,0,0,1,0,0,0,1
000-18-8764,0,1,0,1,0,1,0,0,0,0
000-21-7297,0,1,1,1,0,1,1,1,1,1
000-79-2848,1,0,1,0,0,1,1,0,1,1
000-57-8951,0,0,0,1,1,0,1,1,1,1
000-14-0677,1,0,1,1,0,1,0,0,0,0
000-34-0439,1,1,0,1,0,0,0,0,1,1
000-51-2504,0,0,0,0,0,0,1,0,0,1
000-72-1510,1,1,0,0,0,1,1,0,1,1
000-80-4871,1,0,0,0,1,1,1,0,0,0
000-37-7442,1,0,0,1,0,0,1,0,1,1
000-61-7041,0,0,1,1,1,0,0,1,0,0
000-19-5167,0,1,1,1,0,1,1,1,1,0
000-24-3355,1,1,1,0,0,0,0,1,0,1
000-71-1855,0,1,1,0,0,0,1,1,1,0
000-34-7581,1,0,0,1,0,0,0,0,0,0
000-88-7603,0,1,0,0,0,0,1,0,0,1
000-58-3954,1,1,1,1,0,1,0,0,0,1
000-54-0288,0,1,1,1,1,0,0,0,0,1
000-13-2714,1,1,0,1,0,1,1,0,1,0
000-04-2152,0,1,0,0,1,0,0,0,0,1
000-00-9200,1,1,0,1,0,1,1,0,0,0
000-84-2794,0,1,0,1,0,0,0,0,1,0
000-56-2540,0,0,0,0,1,0,0,1,0,0
000-62-2425,1,0,1,0,0,0,1,0,1,0
000-99-1834,0,0,0,1,0,0,0,0,0,0
000-19-2963,0,1,1,0,1,1,1,1,0,1
000-77-7472,0,0,1,1,1,1,0,0,0,1
000-23-6795,1,0,1,0,0,1,0,1,1,1
000-04-1164,0,0,0,1,1,0,1,0,1,1
000-92-7045,1,1,1,1,1,1,0,0,1,0
000-88-9354,1,1,0,1,1,0,1,1,0,0
000-56-5420,1,0,1,1,0,1,0,1,0,1
000-13-2589,1,1,0,0,0,0,1,1,0,1
000-70-1016,1,1,0,0,1,0,1,1,1,0
000-22-1802,1,0,0,1,0,1,1,0,0,0
000-99-8248,1,0,0,0,0,1,0,0,1,1
000-50-3503,0,0,0,0,0,1,1,1,0,1
000-69-4228,0,0,0,1,0,0,0,0,0,1
000-83-9231,1,0,1,1,1,0,0,1,1,1
000-47-4618,1,1,1,0,1,0,1,0,1,1
000-14-1247,0,1,0,1,1,0,0,0,1,0
000-01-2456,0,0,0,1,1,0,0,1,1,1
000-39-7304,1,0,1,0,0,1,1,1,0,0
000-12-4042,0,0,1,0,1,1,0,0,0,1
000-69-6716,1,1,1,0,1,1,0,0,1,1
000-92-7463,0,1,1,1,0,0,0,0,0,0
000-71-0645,0,1,1,1,0,1,0,0,0,1
000-90-4908,1,0,0,1,1,0,1,0,0,0
000-77-2448,0,1,1,0,0,1,0,0,1,1
000-39-7790,0,0,1,0,1,0,0,1,1,0
000-06-1452,1,1,1,0,1,0,0,1,0,0
000-38-2346,0,1,1,0,0,0,1,1,0,0
000-12-5281,0,0,0,1,1,0,0,0,0,1
000-94-0116,1,0,0,0,1,0,0,0,0,1
000-48-4472,0,0,0,1,0,1,0,1,1,1
000-44-8380,0,0,0,0,1,1,0,1,0,0
000-64-2233,0,1,1,0,0,0,0,1,1,1
000-21-8577,0,0,1,0,1,0,0,0,0,0
000-09-5510,0,0,1,0,1,0,1,1,1,0
000-87-9395,1,0,1,0,1,0,0,0,1,1
000-03-5655,1,1,1,1,1,0,0,1,0,1
000-20-5970,0,0,1,1,0,1,1,0,0,1
000-66-7386,0,1,0,0,0,1,0,1,0,1
000-42-7579,0,1,0,0,0,0,1,1,1,0
000-19-1797,1,1,0,0,0,0,0,1,1,0
000-36-1083,0,1,1,1,0,0,1,1,1,1
000-84-3319,0,1,0,1,0,1,1,0,0,0
000-66-2028,0,1,1,0,0,0,0,1,0,0
000-67-9775,0,0,1,0,1,1,0,0,0,0
000-02-0271,1,0,1,1,1,1,0,0,0,1
000-93-3616,1,0,0,1,0,1,1,0,1,0
000-64-1376,1,0,0,0,0,1,0,0,0,1
000-87-9340,1,1,1,1,1,1,0,1,1,0
000-94-7140,0,1,1,0,1,0,0,1,1,0
000-39-2674,0,1,1,0,1,0,0,1,0,0
000-26-8725,1,1,1,1,0,0,0,0,1,0
000-94-7849,1,0,0,0,0,1,0,0,0,1
000-98-2814,1,1,1,0,1,1,0,1,1,1
000-78-6189,0,0,1,1,0,1,1,0,1,0
000-82-7092,0,1,1,0,0,1,0,0,0,1
000-15-8684,1,0,1,1,0,1,1,1,1,1
000-22-8115,1,1,1,1,0,1,1,1,1,0
000-26-8757,0,1,0,1,0,0,0,0,0,1
000-30-3662,0,1,1,1,1,0,0,0,0,1
000-11-8634,0,0,0,1,1,0,0,1,1,0
000-06-9869,0,1,0,0,0,0,1,1,0,1
000-57-9096,1,0,1,0,1,1,0,1,0,1
000-05-9493,0,0,1,1,0,1,0,0,0,1
000-09-5073,1,1,0,1,1,1,0,0,0,0
000-73-1330,0,1,1,1,0,0,0,0,1,1
000-09-7767,1,0,1,0,0,0,0,1,0,1
000-24-5717,0,0,0,0,1,0,0,1,1,0
000-19-4549,0,1,0,1,0,1,0,0,0,1
000-17-9160,1,0,0,0,0,1,0,0,0,0
000-80-6042,1,0,0,1,1,0,0,1,0,1
000-70-7109,0,0,0,0,0,1,0,0,1,1
000-28-5524,1,0,0,0,1,0,0,0,1,1
000-11-5965,1,0,0,0,0,0,1,0,0,1
000-40-6604,1,0,1,1,0,0,1,1,1,0
000-42-8596,0,0,0,1,1,1,1,1,1,1
000-57-9908,1,1,1,0,1,0,1,1,0,0
000-30-6628,1,1,0,0,0,0,1,0,0,0
000-19-5680,0,0,0,1,1,1,0,1,1,1
000-34-7101,0,0,1,1,1,1,1,0,1,1
000-96-1712,1,1,1,1,1,0,1,0,1,0
000-16-8221,0,0,1,0,1,1,1,0,1,1
000-21-8916,0,0,0,0,0,0,1,0,0,1
000-56-7959,1,1,1,1,1,1,0,0,1,1
000-29-2965,1,0,1,0,0,1,1,1,0,0
000-33-8981,0,0,1,1,0,1,1,1,0,0
000-01-3485,0,1,0,1,1,1,0,0,1,0
000-45-8476,0,0,0,1,1,0,0,1,0,1
000-58-7708,0,1,0,0,0,0,1,0,1,1
000-17-5244,0,0,0,1,0,0,1,1,0,0
000-72-7683,1,0,1,0,1,0,0,1,1,1
000-86-5619,1,1,0,0,0,0,0,1,0,0
000-49-1195,1,1,1,0,0,0,0,0,0,1
000-01-2064,1,1,1,0,0,1,1,1,0,1
000-92-1032,0,1,1,1,1,1,1,0,0,0
000-87-0874,1,0,1,0,1,1,1,0,0,1
000-55-3731,1,0,1,1,0,1,1,0,0,0
000-79-0672,1,0,0,0,1,0,0,1,0,0
000-96-5989,1,1,1,1,1,0,1,1,1,1
000-07-6450,0,1,0,1,1,0,1,1,1,1
000-81-5796,1,0,0,1,0,0,0,1,1,0
000-66-7457,1,1,1,1,1,0,0,1,1,0
000-47-9021,0,0,0,1,1,1,1,0,1,1
000-53-6333,1,0,1,0,1,1,0,1,1,1
000-01-6083,1,0,0,0,1,0,1,0,1,0
000-37-3976,1,0,1,1,1,1,1,0,0,1
000-79-0724,1,1,1,0,0,1,0,1,0,0
000-10-6661,0,1,1,0,1,1,0,1,1,0
000-18-2640,0,1,1,1,1,0,0,1,1,0
000-71-8978,0,1,1,0,1,1,0,1,0,0
000-04-8999,0,0,1,1,1,1,1,0,0,0
000-06-9304,0,1,0,0,1,1,1,0,0,1
000-43-7255,1,0,1,0,1,1,1,1,0,1
000-65-7124,0,1,0,1,0,0,0,0,0,0
000-14-6108,1,1,1,1,1,1,1,1,0,0
000-96-1360,0,1,1,1,0,0,0,0,0,0
000-29-7377,1,1,0,0,1,1,0,1,0,0
000-34-9134,1,0,1,1,0,1,0,0,0,1
000-41-1784,1,1,1,1,1,0,0,1,0,0
000-85-6298,0,1,0,1,1,0,1,1,1,0
000-87-0784,0,0,0,1,0,1,0,1,1,1
000-54-1642,0,1,1,1,1,0,0,0,1,1
000-17-5508,0,0,0,0,1,1,1,1,1,1
000-81-0237,0,1,1,0,1,0,0,0,1,0
000-42-6644,0,1,1,1,1,0,1,0,0,1
000-32-5398,1,0,1,1,1,0,1,1,0,0
000-03-7574,1,1,0,0,0,0,0,1,1,0
000-98-1025,1,1,0,1,0,1,1,1,1,1
000-94-0299,0,1,0,0,1,0,1,0,0,1
000-46-1564,0,1,0,1,1,0,0,0,0,0
000-50-3357,1,1,0,1,0,0,1,1,1,0
000-31-3492,1,1,0,1,0,1,1,0,0,0
000-50-5351,1,0,0,1,0,0,0,0,0,1
000-69-6020,0,1,0,0,1,1,0,0,0,0
000-36-9777,1,1,1,0,0,0,0,0,1,1
000-69-3541,0,1,0,1,1,0,0,1,0,1
000-73-7904,1,1,0,1,0,1,0,1,1,1
000-26-3036,0,0,1,0,1,0,1,0,0,0
000-63-5080,0,0,0,1,1,0,1,0,1,0
000-79-0326,0,0,0,1,1,1,0,0,1,0
000-40-4939,0,0,0,0,1,0,0,0,1,0
000-41-9391,0,1,1,1,0,0,0,1,0,1
000-80-8756,1,1,0,1,0,0,1,0,1,0
000-00-3864,1,0,0,0,0,0,1,1,0,1
000-09-9203,0,1,0,1,0,0,0,1,0,0
000-90-8198,1,1,1,0,0,0,0,0,1,0
000-18-6609,1,1,1,1,1,1,1,0,1,0
000-61-3920,1,1,0,0,1,1,0,0,1,1
000-53-6232,0,0,0,1,1,1,0,0,0,1
000-71-0010,0,1,0,0,0,0,0,1,0,0
000-20-2703,0,0,1,1,0,0,1,0,1,1
000-86-1817,0,0,0,1,1,1,0,0,0,0
000-04-5960,1,1,1,0,0,0,1,0,1,1
000-18-0695,0,0,0,1,1,0,1,0,1,0
000-26-5743,0,1,1,0,0,0,1,1,0,0
000-42-7206,0,1,1,0,1,0,1,0,0,0
000-81-7376,0,0,0,0,1,0,1,1,0,1
000-98-0882,1,1,1,0,0,0,0,0,1,1
000-60-4867,1,0,1,1,1,0,0,0,1,1
000-47-2631,1,0,0,1,0,1,1,0,1,1
000-15-1424,0,0,1,0,1,0,1,1,0,1
000-70-5641,1,0,0,0,0,1,1,0,0,1
000-35-7901,1,0,0,0,0,0,0,1,1,1
000-87-9367,1,1,0,1,0,1,0,0,0,1
000-36-2054,1,1,1,0,0,0,0,1,0,1
000-78-7404,1,0,1,1,1,0,0,0,0,1
000-16-2486,0,0,0,0,1,1,1,1,1,1
000-03-4525,1,0,1,0,0,1,1,1,0,0
000-53-4467,1,0,0,0,0,1,1,0,1,1
000-20-4125,1,1,0,1,0,0,1,0,0,1
000-28-4509,1,0,0,1,1,0,0,0,0,0
000-16-3537,0,1,0,0,1,1,1,0,1,1
000-02-5717,0,0,0,1,1,0,1,0,1,1
000-30-8725,1,0,1,1,1,1,0,1,1,0
000-25-9826,1,0,0,0,0,1,1,1,0,1
000-77-8647,0,0,1,1,1,0,1,1,1,1
000-80-2609,1,1,0,1,1,0,1,0,1,0
000-97-2224,1,0,1,1,1,1,0,1,0,1
000-93-2927,0,1,0,1,1,0,0,1,0,1
000-04-4400,1,1,0,0,1,0,1,0,0,1
000-71-0520,1,0,0,0,0,0,1,0,1,1
000-18-4191,1,1,0,1,1,1,1,0,0,1
000-07-8621,1,1,1,1,1,0,0,1,0,1
000-02-9119,0,0,1,1,0,1,1,1,0,1
000-50-3986,0,1,0,1,0,1,1,0,0,1
000-28-2343,1,1,1,1,1,1,0,0,0,1
000-89-8187,1,0,0,1,0,1,0,0,0,0
000-49-6511,1,0,1,0,0,1,0,1,1,0
000-33-8008,0,1,0,1,0,1,0,1,1,1
000-15-1793,1,0,1,0,1,0,1,1,1,0
000-21-9607,0,1,1,0,1,0,0,0,0,0
000-40-3758,1,0,1,0,1,0,1,0,0,0
000-25-3331,1,1,0,0,0,0,1,1,0,1
000-95-1312,1,0,0,1,0,0,0,1,1,1
000-14-6565,0,0,0,1,0,0,0,0,1,1
000-00-6381,1,0,1,1,0,1,1,0,0,1
000-74-0807,1,1,0,1,1,0,0,0,0,1
000-39-7859,0,0,0,1,0,1,0,1,1,1
000-80-1401,0,0,1,1,1,0,1,1,0,1
000-29-2136,0,0,0,1,1,0,0,1,0,1
000-28-3152,1,0,0,0,1,1,1,1,0,1
000-64-1125,0,0,1,1,1,0,0,0,0,1
000-97-1660,0,0,0,0,0,0,1,0,0,1
000-17-1690,1,0,1,1,0,0,1,1,1,0
000-15-1121,0,1,0,1,0,0,1,1,1,0
000-69-8337,0,1,0,1,1,0,0,0,1,1
000-53-9983,1,1,1,0,1,0,1,1,0,0
000-02-7239,0,0,0,1,1,1,1,1,0,1
000-59-8352,1,1,0,1,1,0,0,0,1,1
000-12-9594,1,1,1,1,1,0,0,0,0,0
000-24-7432,0,1,1,0,1,0,1,1,0,1
000-10-5904,0,1,0,1,0,1,1,0,0,0
000-02-6258,1,1,0,0,1,1,1,0,0,0
000-70-7508,1,1,0,1,0,0,1,1,0,0
000-28-8657,1,1,1,0,0,0,0,1,0,0
000-57-1866,0,0,1,0,1,0,1,1,0,1
000-37-5711,0,1,1,1,0,0,0,1,1,0
000-16-1652,1,0,0,0,0,0,1,0,1,0
000-48-2641,1,0,1,1,1,1,1,1,0,0
000-46-6061,0,0,0,0,0,1,0,1,0,0
000-99-0149,0,0,0,1,1,0,1,1,0,0
000-04-3759,0,0,1,1,1,0,1,0,0,1
000-12-7264,1,0,1,1,1,0,0,1,0,0
000-99-1207,0,0,0,0,1,1,0,1,0,0
000-11-4131,0,1,1,0,0,1,1,0,1,1
000-25-5643,1,1,1,1,0,1,1,1,1,1
000-40-2687,1,0,1,1,0,1,1,0,0,0
000-27-7110,0,1,1,1,0,0,1,0,0,0
000-22-8221,1,0,0,1,1,1,0,0,0,0
000-60-4583,1,0,1,0,1,1,1,1,0,1
000-78-1244,0,0,1,0,0,1,1,0,0,0
000-63-2741,1,0,1,0,0,0,0,1,1,1
000-30-3199,0,1,1,1,1,1,0,0,0,1
000-90-8979,1,1,1,1,0,0,0,0,0,1
000-15-0999,0,1,1,1,1,1,0,1,0,1
000-33-2470,1,0,0,0,0,0,1,1,0,1
000-53-4128,0,1,0,1,1,0,1,0,1,0
000-24-4280,0,0,1,0,1,0,1,0,0,0
000-42-5487,1,1,0,1,0,0,1,1,0,1
000-55-6690,0,1,1,1,1,1,0,1,1,1
000-28-7655,0,0,1,1,1,0,0,0,0,1
000-00-5843,1,1,1,1,0,1,0,1,1,0
000-87-1415,0,1,1,1,0,0,0,1,0,0
000-85-8880,0,0,0,1,0,1,1,1,0,0
000-92-4931,0,0,0,1,0,1,0,0,0,1
000-64-1273,1,0,1,1,1,1,0,0,0,0
000-97-5629,1,1,0,1,0,0,1,0,1,1
000-57-2602,0,0,0,1,0,1,0,0,1,1
000-27-1447,0,1,0,0,1,1,1,1,0,1
000-94-0242,0,0,0,0,0,0,0,0,0,1
000-49-8689,1,0,1,1,1,1,0,1,0,0
000-95-0201,1,0,0,0,0,1,1,1,1,0
000-51-0742,1,0,0,0,0,0,1,0,0,1
000-44-3681,0,1,1,0,1,1,1,1,0,1
000-89-2101,0,1,1,1,0,0,1,0,0,1
000-68-3122,0,1,0,0,0,0,1,0,0,0
000-18-1759,1,0,1,1,1,0,1,1,0,0
000-97-1270,1,0,0,0,1,0,1,1,0,0
000-97-8926,1,0,0,0,0,1,0,0,1,0
000-64-9806,1,0,1,1,1,1,0,1,0,0
000-74-8506,0,1,1,1,1,1,1,0,1,1
000-30-9271,1,0,0,1,1,1,1,0,0,0
000-19-7141,0,0,1,1,0,1,0,1,0,1
000-17-6396,0,1,0,1,1,0,0,0,0,0
000-45-4206,0,1,0,0,1,0,0,1,0,0
000-12-4890,1,0,0,0,1,0,1,0,1,1
000-76-2100,0,1,1,1,0,1,0,1,0,1
000-08-4762,1,1,0,1,1,1,0,1,1,1
000-59-4390,0,0,1,0,1,1,0,0,0,0
000-59-4750,0,1,0,1,1,1,1,0,1,0
000-34-6111,1,1,1,0,1,0,1,1,1,1
000-16-6332,0,0,0,0,1,0,0,1,0,1
000-64-9169,1,1,0,0,0,1,1,1,1,0
000-08-2703,0,0,0,0,0,0,0,0,1,0
000-98-7468,0,0,1,1,1,0,0,1,0,0
000-41-5945,0,0,0,1,1,1,0,0,0,1
000-21-2705,0,1,1,1,0,0,1,1,1,1
000-21-7533,0,0,1,0,1,0,1,0,1,1
000-97-0712,1,1,1,0,1,1,0,0,0,0
000-81-3855,0,0,0,0,0,1,0,1,0,0
000-91-3818,1,1,0,0,1,0,1,1,1,0
000-35-2315,0,1,0,0,1,1,0,0,1,1
000-09-0307,0,1,1,0,0,1,0,1,0,0
000-92-4968,0,1,1,0,0,1,1,1,1,0
000-38-9218,0,0,1,0,0,1,0,0,0,0
000-31-8994,0,1,0,0,0,0,1,1,1,0
000-01-8486,0,0,0,0,1,0,0,0,0,0
000-29-6530,1,0,1,1,0,0,1,1,1,0
